capital = 295

oob = "COG_1962"

set_cosmetic_tag = COG_GER

set_country_flag = cog_corp_empire
set_country_flag = gui_alert_visible

set_major = yes

add_ideas = {
}

set_research_slots = 3
set_convoys = 200
add_stability = 0.3
add_war_support = 0.3


set_technology = {
	##INFANTRY##
 	infantry_weapons_1 = 1
	infantry_weapons_2 = 1
	infantry_weapons_improvements_1 = 1
	infantry_weapons_improvements_2 = 1
	infantry_weapons_improvements_3 = 1
	infantry_weapons_improvements_4 = 1
 	basic_infantry_equipment = 1
	support_weapons = 1
	infantry_at = 1
	infantry_at2 = 1
	motorized_infantry = 1
	#infantry_aa = 1
	#infantry_aa2 = 1
	##SUPPORT##
 	tech_support = 1
 	tech_engineers = 1
	tech_engineers_flamethrowers_1 = 1
	tech_recon = 1
	tech_recon2 = 1
	##ARTY##
 	artillery4 = 1
	antiair5 = 1
	##ARMOR##
	advanced_light_tank = 1
	advanced_medium_tank = 1
	mechanised_infantry3 = 1

	APC_1950 = 1

	IFV_1950 = 1
	
	MBT_1950 = 1

	##AIRCRAFT##
	early_fighter = 1
	fighter_1945 = 1
	interceptor_1945 = 1
	CAS_1945 = 1
	##HEAVY AIRCRAFT##
	strategic_bomber1 = 1
	heavy_air_1945 = 1
	tac_bomber1 = 1
	tac_air_1945 = 1
	transport_air1 = 1
	transport_air_1945 = 1
	##ENGINEERING##
	electronic_mechanical_engineering = 1
	radio = 1
	mechanical_computing = 1
	computing_machine = 1
	basic_encryption = 1
	basic_decryption = 1
	##INDUSTRY##
	ww2_line_production = 1
	batch_production_1 = 1
	constructionmethods = 1
    construction0 = 1
	military_construction0 = 1
}

set_politics = {
	ruling_party = national_socialism
	last_election = "1933.3.5"
	election_frequency = 48
	elections_allowed = no
}

set_popularities = {
    communist = 0
    ultranational_socialism = 0
    socialist = 0
    social_democrat = 0
    social_liberal = 0
    market_liberal = 0
    social_conservative = 0
    authoritarian_democrat = 0
    despotism = 0
    fascism = 40
    national_socialism = 60
    burgundian_system = 0
}

create_country_leader = {
	name = "Siegfried Müller"
	desc = "POLITICS_SIEGFRIED_MULLER_DESC"
	picture = "Portrait_COG_Siegfried_Muller.dds"
	expire = "1983.4.17"
	ideology = national_socialism_subtype
	traits = {
		#
	}
}

create_field_marshal = {
	name = "Rolf Steiner"
	picture = "Portrait_Zentralafrika_Rolf_Steiner.dds"
	traits = { brilliant_strategist }
	id = 177
	skill = 2
	attack_skill = 1
	defense_skill = 1
	planning_skill = 3
	logistics_skill = 2
}

create_corps_commander = {
	name = "Gerd von Blottnitz"
	picture = "Portrait_Zentralafrika_Gerd_von_Blottnitz.dds"
	traits = { jungle_rat }
	id = 178
	skill = 2
	attack_skill = 2
	defense_skill = 2
	planning_skill = 1
	logistics_skill = 2
}

create_corps_commander = {
	name = "Martin Bormann Jr."
	picture = "Portrait_Zentralafrika_Martin_Bormann_Jr.dds"
	traits = { politically_connected organizer }
	id = 179
	skill = 1
	attack_skill = 1
	defense_skill = 1
